;DR 1+;DR 1-;DR 2+;DR 2-;DR 3+;DR 3-;DR 4+;DR 4-;DR 5+;DR 5-;DR 6+;DR 6-;DR 7+;DR 7-;DR 8+;DR 8-;DR 9+;DR 9-;DR 10+;DR 10-;DR 11+;DR 11-;DR 20+
ANKAR;0.03165322;0.14270309;0.0052376287;0.072152756;0.025262201;0.014525769;0.06315059;0.028364848;0.0096899755;1.2191012;0.18934472;0.005186925;0.00050936616;0.032143462;8.024923e-06;0.03470675;0.00042849744;0.0012608075;1.9964925e-06;0.36904037;9.4366114e-05;0.06245352;0.02292579
ANKEF1;0.012461317;0.0028665285;5.4646065e-05;0.24374235;0.057891026;0.00019947642;0.011917586;0.00532812;3.8804646e-05;4.664454;0.042140182;0.0019662646;3.2217024e-05;0.040394213;6.281205e-05;0.013149602;3.6989318e-06;0.026310807;4.69261e-06;0.050400514;2.1447635e-05;0.029785387;0.0012848708
ANKRD1;0.011564864;0.15973374;0.0062603457;0.08637722;0.03815058;0.01138489;0.024929652;0.013769653;0.014492351;0.11028425;0.10509079;0.0030932345;0.00064533367;0.016629018;8.60133e-06;0.063645035;0.00011172782;0.009783093;4.4907256e-06;0.11846342;2.5037492e-05;0.082545914;0.020583734
ANKRD2;0.019294275;0.2930914;0.0045211464;0.20652135;0.10288087;0.012851936;0.049374364;0.029274236;0.0448797;0.010786222;0.19140486;0.0071160872;0.00018603979;0.038875747;9.8631635e-06;0.12528473;0.0009100529;0.0017028438;7.393812e-06;0.17544597;2.1401527e-05;0.076256886;0.002535291
ANKRD40;0.0074032005;0.10594983;0.00014518356;0.09437357;0.03912897;0.00042157507;0.0058340994;0.02649297;4.7438814e-05;6.8726044;0.062508754;0.00917151;4.8641123e-05;0.015451198;0.00019513293;0.019268736;4.592077e-05;0.012888909;2.0423186e-05;0.026370944;7.5486937e-06;0.07399656;0.009721553
ANKRD46;0.019448817;0.013602966;0.00038965823;0.06279476;0.019681621;0.0011039671;0.009281132;0.0037772781;9.1071444e-05;8.781552;0.042985942;0.04905035;3.978485e-05;0.0144395875;1.163951e-05;0.011032292;4.2658553e-06;0.0139220245;1.1052773e-06;0.03491127;9.1700385e-06;0.044541433;0.0051542544
ANKRD6;0.0095311245;0.38377842;0.0044739745;0.1442689;0.044961855;0.012556731;0.0021640034;0.09773851;0.021013444;0.04607957;0.28385946;1.9758867e-05;0.00037200077;0.020600496;4.9871443e-05;0.056565754;0.0015439846;0.00041733676;3.5556245e-06;0.18011633;7.6931225e-05;0.08752844;0.00261549
ANOS1;0.00038030476;0.61838055;0.001072037;0.0012778048;0.00041670733;0.00095152325;0.0019638694;0.03181894;1.5506948e-05;8.489732;0.007893425;0.007593965;0.00017955933;0.002017288;4.2012663e-05;0.00035966496;9.901392e-06;0.0002378603;3.3211918e-06;0.034081515;6.0445896e-06;0.020786086;0.019529473
ANPEP;0.058284167;0.7886293;0.010250522;0.10722718;1.1046293;0.002414818;0.01078657;0.656369;1.2803293e-05;0.054754354;0.007856857;0.12256504;0.0045393184;0.002333323;2.6833928e-07;0.36402294;7.621401e-06;0.0054348274;2.0740057e-05;0.005703666;0.0003692166;5.3896742e-06;0.034498952
ANTXR1;9.937483e-06;7.443202;0.00016926801;0.011380923;0.0074315825;0.0001839321;0.0016052864;0.24983527;0.00043863957;0.022281403;0.04776969;0.0010342018;1.3752968e-05;0.00271047;2.1266203e-06;0.010644813;3.1652655e-06;0.00453218;5.5307936e-07;0.076029874;6.8478416e-06;0.072950415;0.03117662
ANXA1;0.0001841059;0.8804628;8.308412e-06;0.3471286;0.9969488;3.6924685e-06;0.0014643759;0.51173043;0.0031825607;0.02521021;0.029953323;0.00020865122;2.924581e-05;0.012919568;0.0007347729;0.001531707;0.00023971355;0.005486534;6.281359e-05;0.03091822;3.0534595e-06;0.36571148;0.3948135
ANXA5;0.00012865289;2.1643193;3.5254052e-06;0.29810655;0.11255811;1.4916948e-05;0.00074545393;1.0079108;0.011309481;0.0015097427;0.16941287;0.03115836;1.0227466e-06;0.03651572;1.1596946e-06;0.07108816;7.1683294e-06;0.11718305;8.857076e-06;0.109444484;4.9552127e-06;0.42916942;0.19178517
ANXA6;0.00029915018;2.5835304;0.008795715;0.06915706;0.013082446;0.0039911913;0.00018833144;0.33064443;0.008194998;0.034068085;0.42937857;0.10540602;0.0009134967;2.4040964e-05;1.126983e-05;0.04435084;1.0249926e-05;0.010526559;3.9428363e-07;0.41364154;1.5148185e-06;0.22739446;0.034491137
AOC2;0.023606813;0.6116012;0.00055008393;0.19705446;0.070786715;0.014513316;0.04537263;0.057351366;0.10615554;0.00040009047;0.21579912;0.0028335906;2.8219503e-05;0.07326196;4.2268916e-06;0.079868;8.664693e-05;0.023197092;6.4776655e-06;0.11380429;9.9132085e-06;0.21810748;0.054559838
AP3B1;0.0638068;0.17824854;0.00011079276;0.4853727;0.27546537;0.0006781123;0.006617596;0.14902814;0.023921736;0.01079663;0.18648098;0.02188178;2.4104362e-05;0.08968284;0.00014015153;0.06289597;5.5765417e-05;0.062071055;2.1961814e-05;0.13889107;4.0408646e-05;0.062036708;0.009264682
AP3M2;0.019250005;0.121379;0.002525726;0.03167131;0.013482643;0.0029541308;0.0045401677;0.015901377;4.0563344e-05;6.4103494;0.103627376;0.024744947;0.00024971104;0.0072212406;9.405103e-05;0.014776289;1.8521481e-05;0.015465973;3.7296618e-06;0.08473507;1.3236949e-05;0.05476435;0.0049889493
APBB1;0.0058876467;0.4705078;0.030631255;0.04639728;0.023967007;0.030718908;0.0006930966;0.057530034;0.009451752;0.02811177;0.21246788;0.0005494623;0.00079463545;0.0040159533;0.00030448122;0.0527424;0.0012952243;0.00023470943;6.824807e-06;0.10770609;6.5944114e-05;0.19015943;0.00013478668
APOB;0.0047629606;0.1849753;0.0059756394;0.052918497;0.06312289;0.0012331018;0.020231543;0.052192625;0.0007788122;0.287548;0.093687974;0.0032313685;0.0010047856;0.0020726616;3.343601e-07;0.3151764;0.000245262;0.00026028216;1.8602783e-06;0.1953793;0.00013431386;0.000822923;0.019439545
APOBEC2;0.020203298;0.09552268;0.002815879;0.097696334;0.048885033;0.0032773654;0.014681699;0.015744567;0.0032204709;1.2426951;0.1343252;0.0013257092;5.092528e-05;0.04736394;3.186036e-05;0.016372746;0.0002870978;0.000817103;2.3288828e-06;0.10761091;0.00011986459;0.033301946;0.005776254
APOC1;0.007318095;0.21373181;0.00044359826;0.02149645;0.0007743489;0.0051130718;1.0562183e-05;8.204817;0.00062373513;0.06914528;0.036452014;0.0013812354;2.4085832e-05;0.0037859606;0.00011308825;0.0020053082;1.3316808e-05;0.0016698132;9.519233e-07;0.05291195;3.8591967e-05;0.038730294;0.003134587
APOC2;0.030531714;0.11978768;0.002859008;0.06254249;0.011032736;0.021377098;0.00029202568;5.1679177;0.013863918;0.004144856;0.07145517;0.0095128175;0.0002555621;0.0051828558;3.574704e-05;0.013325962;0.00017815999;0.00696651;2.737774e-05;0.026304344;0.00017984507;0.04018223;0.010267724
APOC3;0.024226923;0.06843333;0.0048977933;0.017440572;0.0035176019;0.01816544;0.003983684;0.014480089;6.205733e-05;1.6568271;0.07571985;0.0029733072;0.0002124284;0.019544892;6.187983e-06;0.21645041;0.0014508442;7.705379e-05;2.8106713e-05;0.031717047;6.707115e-05;0.025925752;0.0025822385
APOD;7.999782e-06;2.9568753;0.00089524174;0.0323589;0.109392084;0.0032123826;0.013668854;0.012953243;0.0026927837;0.09358107;0.003668206;0.00034471144;7.0804554e-06;0.011680806;8.5978914e-05;0.0059963246;0.00021725887;0.00011251423;3.3444283e-07;0.1319409;2.2035983e-06;0.01439027;0.00054484524
APOE;0.00013128982;0.4022087;0.0006643821;0.0019643332;0.00014799199;0.0017785588;6.5450234e-07;14.139649;3.1258212e-05;0.002522149;0.106578305;2.4406854e-06;4.552509e-05;6.746501e-05;5.9493173e-06;0.00049268;6.9029804e-05;3.3920123e-06;1.1320308e-07;0.15022762;1.4999755e-06;0.00061730645;0.0026890398
AQP7B;0.05112466;0.010522238;0.0015204928;0.02279195;0.009363277;0.014458414;0.0092714075;0.003935755;0.00016728396;3.9451199;0.043621194;0.0046602245;0.00089937943;0.0024917934;1.8434546e-05;0.0044096173;0.0015577575;0.00010061319;1.760233e-05;0.08104502;1.1888669e-05;0.042561986;0.034158193
AR;0.0016678345;0.16001649;0.0062002004;0.012085508;0.0085021285;0.00244691;0.008166832;0.022142509;6.8325084e-05;6.182342;0.026172923;0.0049897777;0.00043742446;0.0048642936;4.953462e-06;0.005346553;3.4506782e-05;0.0010482774;1.346324e-06;0.04214721;2.8568204e-06;0.056955118;0.012044009
ARHGAP15;0.0016551488;0.12788647;0.007320367;0.057237;0.029583786;0.004593292;0.009902437;0.21309187;0.013660249;0.03457882;0.2704127;0.0004824379;0.00034190514;0.012128252;3.3311902e-05;0.02159619;6.813407e-05;0.004606957;1.1548216e-06;0.3348912;4.3630087e-05;0.0388093;0.005177894
ARHGAP18;0.024743645;0.23354426;5.524564e-05;0.18507984;0.19479604;0.0003074985;0.00096781296;1.0558703;0.03693002;0.003483741;0.1083792;0.050750922;1.6301825e-05;0.040377878;0.0010530804;0.028151572;0.00024195485;0.019908208;0.00012263187;0.13475972;1.3628722e-05;0.42700318;0.0013568077
ARHGAP25;0.0070140674;0.0996481;0.011512643;0.07392387;0.03798163;0.010658059;0.016912041;0.34578744;0.010519215;0.16685301;0.16693188;0.0008794247;0.0010197968;0.011099256;1.2343828e-05;0.027838292;0.00018559545;0.0023591944;2.3594393e-06;0.23265317;4.3575266e-05;0.12931985;0.014625346
ARHGAP28;0.00603483;0.7006838;0.0009657001;0.0957823;0.04131194;0.0025165523;0.015332299;0.02233434;0.0071586943;0.0009220503;0.12433771;0.0014177191;5.2088388e-05;0.05059966;8.274512e-06;0.1292632;8.466238e-05;0.002952783;9.501001e-06;0.048802998;0.0003889749;0.004049396;0.0016963207
ARHGAP31;0.0040290724;0.5777888;0.0017057642;0.0633412;0.026219692;0.0038835583;0.0016100681;0.403949;0.004953502;0.06648052;0.19017588;0.003963588;9.725306e-06;0.101163596;2.0606523e-05;0.053436037;2.0382611e-05;0.009955252;9.847769e-07;0.20644528;1.6415144e-06;1.2092817;0.019245517
ARHGDIB;0.0001983989;0.15492284;0.0012963213;0.13760333;0.041021954;0.0005469205;1.895001e-05;2.189345;0.010470425;0.04617801;0.32350194;0.0009997655;0.00043428165;0.005564313;0.0008726417;0.004735849;3.4591021e-06;0.083890125;1.2654112e-06;0.3109475;2.7433646e-06;0.6981097;0.000107214706
ARHGEF6;0.012303679;0.15005489;0.017448613;0.08750149;0.015893402;0.009841073;0.00097455754;0.39041296;0.009014111;0.106080554;0.26582146;0.013803801;0.00061465753;0.018090438;8.000487e-05;0.01740547;6.357827e-05;0.007687263;3.866018e-06;0.28357288;3.8741324e-05;0.086936526;0.00064087624
ARIH2;0.0098331645;0.052807394;0.00037559358;0.04588262;0.014385481;0.0013721696;0.0065897764;0.011811566;0.0001140487;8.165491;0.045010116;0.0033058515;5.2448082e-05;0.011021653;0.00010595503;0.009657741;5.8935926e-05;0.0034685605;2.151805e-06;0.068582036;2.0868583e-05;0.026260562;0.0056818067
ARL4D;0.013958549;0.34930256;0.0022751081;0.17813459;0.05642352;0.020630915;0.03208094;0.023063937;0.014986621;0.022154707;0.11636951;0.0036923296;0.0001934779;0.012772141;3.8429076e-05;0.042920634;0.001002108;0.0017156816;5.902448e-06;0.09351102;1.7273405e-05;0.13727674;0.0020326735
ARL9;0.025664134;0.18067361;0.004976484;0.10853354;0.050047643;0.016716775;0.02078308;0.009819388;0.026424212;0.0075613037;0.24688901;0.0012325299;6.6726316e-05;0.035864145;5.985257e-05;0.113651715;0.00025229665;0.0012986413;3.820087e-06;0.37285084;7.879492e-05;0.009211163;0.0012888495
ARMCX1;0.0014058684;1.4367198;0.010028647;0.016378878;0.011636304;0.0043563046;0.0070612747;0.2856626;0.01571471;0.028885724;0.098977;0.0043280413;0.0004308947;0.012723079;1.023967e-05;0.020634625;0.00073444453;0.0007090386;4.800776e-06;0.24497512;8.944742e-06;0.2735032;0.003800819
ARMCX2;0.017359495;0.5623436;0.015964681;0.15571915;0.044461343;0.0089809885;0.053543847;0.09795734;0.015187068;0.35851783;0.18592045;0.038112797;0.000702242;0.053558704;3.3328006e-06;0.11995477;0.00025990498;0.0077451495;5.263297e-06;0.2193726;6.646899e-05;0.073705606;0.008834324
ARMH4;0.011096734;0.38615352;0.0015970772;0.063447624;0.04193334;0.0024457162;0.012822586;0.009584035;0.00036047952;2.2468977;0.05091228;0.0033237706;9.9290366e-05;0.03492874;3.89411e-06;0.068807065;9.275336e-05;0.0018246896;1.9958823e-06;0.11117616;1.3369354e-05;0.05875208;0.021433892
ARPC1B;0.0046600015;0.19158034;0.00018183785;0.48367542;0.20797902;4.8392198e-05;0.0011415656;0.3352133;0.00014785767;3.3010285;0.03476362;0.09823115;0.00020709695;0.016005788;2.0431902e-05;0.03797192;3.566931e-06;0.13100795;1.4574221e-05;0.04523722;5.041032e-06;0.19434409;0.011202197
ARRDC3;0.02257606;0.4950727;0.0020473371;0.2185544;0.18511365;0.0013087158;0.0029437023;0.11203814;0.0036988067;0.32400614;0.19377558;0.018451808;0.00055498956;0.01684942;0.00013345799;0.055146642;0.005564188;0.00040620094;9.949791e-06;0.34364688;3.1714424e-06;0.48563468;0.097564384
ARSH;0.02148157;0.19583987;0.012302429;0.23880187;0.08980404;0.008191909;0.051757988;0.035364464;0.023180699;0.20025961;0.11103825;0.047874734;0.0005975838;0.059401236;3.9310703e-06;0.097662404;6.308518e-05;0.02931901;3.76881e-06;0.31247982;0.00023410459;0.029913135;0.0145645
ARSI;0.004819209;0.23023014;0.0025695667;0.010259318;0.0016302074;0.007614946;0.0047739507;0.0010427765;5.8014166e-06;5.316828;0.06614401;0.002541011;0.00020511363;0.0040481426;4.00176e-06;0.02588051;0.00031014625;5.6486933e-05;2.126007e-06;0.02810087;1.1055276e-05;0.0061530047;0.028738495
ART5;0.0035722153;0.018054796;0.00038408145;0.0054323007;0.0057800724;0.0020052386;0.0017584162;0.0019611698;2.2631098e-06;10.286535;0.010784793;0.00024167832;2.4100545e-05;0.004353792;2.3881898e-06;0.015864152;0.00014840222;8.163397e-05;2.3487428e-06;0.009694677;9.7165375e-06;0.007966413;0.006609952
AS3MT;0.0037419903;0.3236763;0.0011146406;0.09095456;0.06336371;0.0043693758;0.00963969;0.033167884;0.01659989;0.016617721;0.14949635;0.0025140583;2.202918e-05;0.07657221;1.34911215e-05;0.12188073;0.00010537859;0.0043081697;1.0141503e-06;0.30352795;5.5684923e-05;0.028434375;0.00081420894
ASB11;0.00849722;0.2470472;0.018618498;0.03675885;0.053782593;0.0056572827;0.021031972;0.08244499;0.030149048;0.14129162;0.21180044;0.006881735;0.00029427776;0.02338283;3.1204298e-05;0.024117263;0.0001314895;0.011398112;2.856346e-06;0.24562293;5.227222e-05;0.11531637;0.0058352603
ASB15;0.042718098;0.2489268;0.00620057;0.121195324;0.039850697;0.017018441;0.044459585;0.030766593;0.028526273;0.032582603;0.19606508;0.030737417;0.00038714582;0.06169547;4.7496005e-06;0.10985461;0.00018146074;0.012418316;7.3582537e-06;0.22566581;5.3751814e-05;0.16610411;0.008476152
ASMT;0.007259749;0.29164788;0.015598939;0.13544476;0.08837991;0.0052495813;0.014955149;0.058228143;0.013701856;0.103180274;0.23572113;0.012197443;0.00088268734;0.046958465;1.4191299e-05;0.10702752;0.00029539503;0.011388363;6.4556725e-06;0.3269189;0.00018717248;0.04405217;0.004126755
ASXL3;0.012220559;0.344283;0.0068502;0.053415544;0.057804625;0.007917833;0.017885754;0.03846651;0.008398178;0.4092156;0.1097929;0.001085957;0.0005221224;0.05959167;6.971325e-05;0.041390985;0.00031457882;0.0033216164;7.0866417e-06;0.16670303;4.396813e-05;0.048289035;0.020594085
ATF6;0.0008229201;0.06257599;0.00071567256;0.025790999;0.025892999;0.00023915432;0.00087711005;0.030911185;9.9535155e-06;7.4110494;0.06289475;0.0012211265;0.00022324524;0.006286767;5.888969e-05;0.013519717;0.00011966818;0.0012186186;2.854679e-06;0.09394087;1.9055018e-05;0.020073403;0.0013510083
ATG4A;0.009808234;0.24599628;0.006026263;0.21400149;0.20530203;0.0007295421;0.041202467;0.053557925;0.01182671;0.30156323;0.2539365;0.016530298;0.00033751669;0.05955457;4.3455957e-06;0.07206988;9.799905e-05;0.020604502;3.7285506e-06;0.29493642;2.2617836e-05;0.19687752;0.0026808681
ATOH1;0.024840377;0.001467872;6.25779e-07;0.1011116;0.0018412363;0.007176399;0.01686122;2.8320634e-05;9.736602e-07;3.4357066;0.00029497035;0.0004944502;9.1309615e-10;0.7725638;5.5658674e-08;0.4080251;8.8784833e-07;0.01144259;2.5771985e-06;0.00022290209;1.8970126e-06;0.005106623;0.010754835
ATP1B4;0.014476873;0.21070558;0.014358119;0.050127026;0.07042277;0.0046533267;0.0133842;0.08654142;0.024718268;0.065106;0.22693005;0.014077932;0.0003262797;0.026699286;1.4079687e-05;0.02687709;5.276205e-05;0.008877869;2.1923838e-06;0.3674987;0.00012504098;0.011998018;0.0040564584
ATP2B1;0.016488157;0.37074515;0.0004967535;0.37792274;0.3473872;0.00036827722;0.014870512;0.2018996;0.006181598;0.06625851;0.19663541;0.031953137;0.00013416607;0.0697227;7.360555e-05;0.039713226;0.00012986686;0.04001619;5.6253237e-05;0.16947716;5.9225345e-05;0.08714001;0.038336445
ATP2B2;0.0012718209;0.031119347;0.0005365677;0.011506566;0.0060640867;0.0020693974;0.0033442962;0.004814314;1.1771618e-05;10.116928;0.020018704;0.00018175265;5.4044347e-05;0.003184723;1.8645391e-06;0.01491219;5.546831e-05;0.00033615998;7.289256e-07;0.029661495;3.360882e-06;0.021724692;0.03161642
ATP6V0A4;0.0109207295;0.1864664;0.005949672;0.12739058;0.04177803;0.009292898;0.022370849;0.041490972;0.018965296;0.09998127;0.16261132;0.016332466;0.0018204699;0.002898426;5.5149553e-06;0.055701863;0.00011902853;0.0069973357;3.0143487e-06;0.29289547;0.000114399125;0.046194665;0.043949164
ATP6V1C1;0.010937138;0.48570958;2.8250126e-06;0.7283318;0.47800985;2.6986604e-06;0.002581787;0.4971669;0.007736428;0.014499316;0.10664969;0.21719928;1.3808936e-07;0.07636383;1.039473e-05;0.051808216;3.1524098e-07;0.28788772;3.1180562e-06;0.094139524;8.209666e-06;0.23986214;0.0805524
ATP6V1G3;0.0033073328;0.08183588;0.011875356;0.04327734;0.03371963;0.018744929;0.00052650616;0.1380927;0.008725794;0.02537453;0.19185501;2.9962446e-06;0.00034679583;0.02877072;1.7209986e-05;0.12568216;0.00046993102;0.00010159003;2.0601517e-06;0.34329474;0.00033424687;0.0006204925;0.0057508866
ATP8A2;0.011417092;0.046989817;0.0050779525;0.06605623;0.026984772;0.0042209304;0.007363011;0.014601666;0.0002068502;2.312286;0.061077334;0.011056898;0.00023517964;0.01320726;5.4615516e-06;0.05042875;2.130895e-05;0.0018757602;1.0912895e-06;0.22699697;3.5905417e-05;0.016006894;0.0016356116
ATP8B2;0.009479704;0.5467824;0.009298193;0.015218923;0.0030462996;0.025987627;0.0003367556;0.039094906;0.010671625;0.028057734;0.61595213;0.00011878554;1.4287501e-05;0.022320371;0.0007735645;0.019964807;0.0021849188;6.87934e-05;7.349131e-06;0.4631384;4.8180296e-05;0.1315631;0.0044116965
ATRNL1;0.014971995;0.26847106;0.0065802876;0.18068893;0.048637565;0.025760423;0.015486559;0.015166874;0.022461591;0.030329589;0.16580729;0.0010260944;0.000929416;0.040670313;1.3115581e-05;0.08042179;0.00019145386;0.012362581;6.2198374e-06;0.078638256;0.00015918718;0.02368685;0.0050870804
ATXN3L;0.007207709;0.08879446;0.0045666243;0.04326928;0.030077966;0.0025173288;0.010961216;0.026028745;0.0025648428;0.5566204;0.06253508;0.003242029;5.0597224e-05;0.037521876;4.589276e-06;0.066787474;1.799716e-05;0.010951327;1.680897e-06;0.09563006;9.650206e-05;0.027708977;0.010745379
AUTS2;0.0036734706;0.2403118;0.0034170942;0.023087183;0.014535862;0.002364368;0.0077905604;0.021129724;6.446443e-05;3.5673783;0.009314217;0.0036550243;0.00027246977;0.006716578;5.7752495e-06;0.053138446;5.197322e-05;0.0008205827;5.443984e-06;0.025217509;1.8152976e-05;0.011447023;0.012454558
AVPR1A;0.010758726;0.22875074;0.008771186;0.22996816;0.12981279;0.010589462;0.041200273;0.074540175;0.0269748;0.036030408;0.18716976;0.0092689395;0.001325405;0.0662268;1.52211305e-05;0.17461005;0.0001489855;0.024524326;7.0777837e-06;0.26223403;4.9164657e-05;0.047273416;0.0021701555
AWAT1;0.024861686;0.31774864;0.0104517825;0.12547539;0.060012497;0.008040678;0.041028287;0.044512734;0.020870058;0.06772883;0.1499635;0.026844354;0.0005083177;0.079557255;6.6607704e-06;0.09440195;7.689975e-05;0.02067994;7.3026076e-06;0.17574407;0.00013352587;0.02967881;0.010320296
AWAT2;0.01769315;0.16203713;0.016806588;0.12857054;0.07695222;0.0025566765;0.03192362;0.059532363;0.011652516;0.89939076;0.14119014;0.020302355;0.00067279016;0.05773305;8.337474e-06;0.049104996;7.1783914e-05;0.01056265;6.364561e-06;0.22537276;8.0537444e-05;0.06431071;0.019993013
B3GALT2;0.011189584;0.18677981;0.0006665719;0.15023775;0.06770693;0.005177054;0.013541993;0.031897277;0.027971812;0.01876525;0.17692037;0.0025689602;2.321014e-05;0.05570634;4.55427e-05;0.06161751;0.0006465059;0.0011545036;4.8085326e-06;0.21675785;8.650774e-05;0.007828299;0.017069692
B3GNT7;0.095796674;0.023806516;8.783869e-05;0.5032432;1.1342314;1.2347194e-05;0.14359409;0.2180937;0.026545132;0.08483477;0.00042281236;5.6808953e-05;7.964808e-07;0.6959865;9.829218e-07;0.20627;0.0016313315;0.00027330293;0.000107701315;0.025757609;0.00018386538;0.025751507;0.113174684
BAAT;0.0058821645;0.016692365;0.00025015158;0.03771889;0.015744809;0.0016158174;0.010630501;0.002633144;3.2366494e-05;8.199556;0.018959403;0.0024965066;3.1901218e-05;0.011645395;6.499486e-06;0.011017098;1.2857537e-05;0.0018847827;7.9073664e-07;0.022655608;4.7777603e-06;0.014895749;0.020670464
BACH2;0.008406788;0.285792;0.008741612;0.058046687;0.019406518;0.012739512;0.0029118962;0.029599171;0.006098045;1.4487424;0.13545923;3.4044297e-05;0.00049106515;0.011946014;3.69626e-05;0.02450784;0.0012026615;9.257667e-05;1.25223e-06;0.122006185;3.630276e-05;0.031163344;0.038470354
